email_text,intent,urgency,order_id,product
My router is faulty and I need a refund for order 70707,multiple_intents,,70707,
Invoice missing for 81818 and we also need status update for that order,multiple_intents,,81818,
"Hi, this is random: can you host our procurement event? not support",out_of_scope,,,
Do you provide on-site installation for third-party racks? not your product,out_of_scope,,,
How to apply for job? saw roles on LinkedIn,out_of_scope,,,
"I want to donate old hardware, is there a program?",out_of_scope,,,
Are you sponsoring conferences this year? pls tell,out_of_scope,,,
Where to send press inquiries? media request,out_of_scope,,,
"Thanks for quick delivery, super happy!!",out_of_scope,,,
My order 14141 got lost and I'm irritated — laptop missing,delivery_issue,high,14141,laptop
"Order 25252 cables delayed, tracking hasn't updated, medium",delivery_issue,medium,25252,cables
"Printer 33321 arrived but wrong color, order 33321, pls fix",delivery_issue,medium,33321,printer
"Monitor 87878 was supposed to ship yesterday but still pending, need update",delivery_issue,medium,87878,monitor
I ordered a keyboard 69696 and it hasn't arrived. can you check?,delivery_issue,medium,69696,keyboard
"Order 12345 tablet not delivered, tracking shows exception, pls asap",delivery_issue,high,12345,tablet
"Software license 21212 key not sent after order, need asap",delivery_issue,high,21212,software license
"Server rack order 78787 delayed due to customs, what's ETA? medium",delivery_issue,medium,78787,server rack
"Router order 45454 missing accessories — recieved only device, order45454",delivery_issue,medium,45454,router
Monitor order 60606 shows delivered but neighbor doesn't have it,delivery_issue,high,60606,monitor
SKU AB-9999 available? want 12 please,availability,,,laptop
Is XZ2222 in stock for 40 units?,availability,,,cables
PN-300 printers available? need 6,availability,,,printer
LP-900 laptops in stock? qty 3,availability,,,laptop
TB-100 tablets available for 10 pcs?,availability,,,tablet
CB-007 cables availability for 500 units,availability,,,cables
SR-500 server rack in stock? need 1,availability,,,server rack
KB-9 keyboards available for 100 units? pls advise,availability,,,keyboard
SL-1 software licenses available for 1000 seats? urgent,availability,,,software license
M-101 monitors available for 25 pcs,availability,,,monitor
Laptop battery melted slightly!! This is crazy,complaints,,,laptop
"Printer smells burnt after use, dangerous!",complaints,,,printer
"Router firmware glitch breaks wifi every hour, makes us mad",complaints,,,router
"Monitor ghosting so bad can't use it, replace pls",complaints,,,monitor
"Keyboard arrived with oil stains, gross. want refund",complaints,,,keyboard
Tablet camera broken out of box. so annoyed,complaints,,,tablet
"License agreement terms wrong for our region, can't use it",complaints,,,software license
Cables intermittent and causing outages. this is unacceptable,complaints,,,cables
"Server rack arrived missing mounting brackets, really poor QC",complaints,,,server rack
"Support refused warranty for printer citing misuse, disagree",complaints,,,printer
Overdue payment for order 50501 amount $600 - please advise,credit_and_collections,,50501,
Chargeback initiated for order 90901 amount 199.99,credit_and_collections,,90901,
We paid invoice late for 12112 add late fee $10,credit_and_collections,,12112,
Refund not processed for return of order 78700 amount 349.5,credit_and_collections,,78700,
Query about credit memo for order 45400 amount 75,credit_and_collections,,45400,
Please stop collections on order 60606 we're disputing amount $500,credit_and_collections,,60606,
Invoice shows wrong tax on order 32323 amount 30.5,credit_and_collections,,32323,
Payment posted to wrong account for order 11100 pls fix,credit_and_collections,,11100,
Request invoice for order 70700 period: July 2026 urgent,invoice_request,high,70700,
"Need invoice for 50505 for May 2026, low prio",invoice_request,low,50505,
"Resend invoice 60606 Jan 2026 pls, medium",invoice_request,medium,60606,
"Invoice required for 30303 Q3 2025, not urgent",invoice_request,low,30303,
Please email invoice for 80808 covering Apr 2026 asap,invoice_request,high,80808,
"Need invoice for 90909 period: 2026-05, medium",invoice_request,medium,90909,
Send invoice for 12121 for March 2026 pls,invoice_request,low,12121,
"Invoice for order 43434 Jan-Feb 2026, urgent",invoice_request,high,43434,
"Need invoice for 25252 — period: 2026 Q1, medium",invoice_request,medium,25252,
"Invoice resend for 14141 covering Dec 2025, low urgency",invoice_request,low,14141,
Change shipping address on 99009 to office address asap,order_modification_request,high,99009,
"Cancel order 67676 as we found alternate supplier, low urgency",order_modification_request,low,67676,
Add 10 keyboards to order 12120 pls medium,order_modification_request,medium,12120,
"Change qty on 34343 from 5 to 2, urgent pls",order_modification_request,high,34343,
"Reschedule delivery for 23232 next Friday, medium",order_modification_request,medium,23232,
"Update billing info on 45454 because contact changed, low priority",order_modification_request,low,45454,
"Swap monitor model on 56565 to pro variant, medium urgency",order_modification_request,medium,56565,
"Hold order 67670 for pickup at warehouse, low",order_modification_request,low,67670,
Split shipment of order 78780 into two deliveries pls,order_modification_request,medium,78780,
Change payment method to PO on order 89898 urgent,order_modification_request,high,89898,
Order 21212 status? monitor ordered last Thursday,order_status,,21212,monitor
When will laptop 32323 ship? ordered 2 days ago,order_status,,32323,laptop
Printer order 43434 update pls — placed 1 week ago,order_status,,43434,printer
Any update for router 54545? ordered this morning,order_status,,54545,router
Status of keyboard order 65656? ordered last month,order_status,,65656,keyboard
Tablet 76767 shipping status? placed yesterday afternoon,order_status,,76767,tablet
Order 87878 cables ETA? set for next week?,order_status,,87878,cables
Software license 98989 activation status? bought today,order_status,,98989,software license
When will server rack 10101 ship? PO submitted a week ago,order_status,,10101,server rack
Monitor 12121 expected delivery timeframe? ordered earlier,order_status,,12121,monitor
Quote for 30 laptops asap,pricing,high,,laptop
"Price for 15 routers, low urgency pls",pricing,low,,router
"Need cost for 25 keyboards, medium priority",pricing,medium,,keyboard
How much for 8 printers? urgent procurement,pricing,high,,printer
"Quote for 12 monitors, low prio",pricing,low,,monitor
"Server rack pricing for 6 units, medium",pricing,medium,,server rack
Cables pricing for 1000 units urgent please,pricing,high,,cables
"Software license quote for 200 seats, medium urgency",pricing,medium,,software license
"Tablet pricing for 40 units, low priority",pricing,low,,tablet
Keyboard price for bulk 500 pcs asap,pricing,high,,keyboard
AB-4455 availability & price for 9 units please,pricing_and_availability,medium,,
Is XZ1234 in stock for 7 units? urgent,pricing_and_availability,high,,
"PN-111 stock & price for 20 printers, low",pricing_and_availability,low,,
"LP-2020 laptop availability for 3 units, medium",pricing_and_availability,medium,,
"CB-111 cables availability & price for 250, urgent pls",pricing_and_availability,high,,
"TL-202 tablet availability for 15 units, low urgency",pricing_and_availability,low,,
SR-88 server rack in stock for 2 units? medium,pricing_and_availability,medium,,
"KBD-88 keyboards availability for 60 units, high",pricing_and_availability,high,,
SL-500 availability for 1000 seats? medium,pricing_and_availability,medium,,
"MTR-202 monitors availability for 30, low urgency",pricing_and_availability,low,,
Need assembly instructions for keyboard KB-9 version 1.2,product_docs,,,keyboard
"Repair guide for laptop LP-900, version unknown",product_docs,,,laptop
Where's the quickstart for router RT-2020 v2 pls,product_docs,,,router
Datasheet for monitor M-101 ver3.1 required,product_docs,,,monitor
User manual for server rack SR-500 latest please,product_docs,,,server rack
Warranty terms for printer PR-12 v2025 needed,product_docs,,,printer
"License terms doc for software SL-1 v1, pls send",product_docs,,,software license
"Cabling spec sheet for CB-007, any version ok",product_docs,,,cables
Quickstart for tablet TB-100 ver1.0 needed,product_docs,,,tablet
Safety manual for monitor MTR-202 no version known,product_docs,,,monitor
Need sales rep in LATAM for 300 employees medium,sales_reps,medium,,
Connect me with APAC rep - 75 staff company low urgency,sales_reps,low,,
Sales contact for US for 2500 employee enterprise urgent,sales_reps,high,,
Looking for rep in UK for 40-person firm medium,sales_reps,medium,,
Please assign Germany rep for 180 staff company low,sales_reps,low,,
Vendor registration: 'OfficeTech' reseller in EU pls,vendor_registration,,,
We want to register 'NetCables' distributor in LATAM,vendor_registration,,,
Register 'RackMasters' as OEM in MEA please,vendor_registration,,,
Vendor sign-up for 'KeyWorks' manufacturer in US,vendor_registration,,,
Start vendor onboarding for 'TabWorld' retailer in Canada,vendor_registration,,,
Return request: order 90909 monitor color mismatch reason: wrong color,return_request,,90909,monitor
Return 81818 cables - wrong length delivered,return_request,,81818,cables
I need to return laptop order 70707 - cracked hinge on arrival,return_request,,70707,laptop
Return printer 60606 because it smoke on first use,return_request,,60606,printer
Want return for server rack 50505 reason: missing screws,return_request,,50505,server rack
Return keyboard 40404 — keys stuck after first day,return_request,,40404,keyboard
Please refund 12321 amount 199.99 reason: order cancelled by seller,refund_request,,12321,
Refund 21221 amount 25.75 reason: duplicate charge pls,refund_request,,21221,
I want refund for 34343 $899 reason: defective screen,refund_request,,34343,
Refund request 45454 amount 49.99 reason: wrong subscription charged,refund_request,,45454,
Please refund 56565 amt 15 reason: shipping issue,refund_request,,56565,
Refund for 67676 amount 1200 reason: item not as described,refund_request,,67676,
"Router won't pick up ISP PPPoE credentials, urgent",technical_support,high,,router
"Printer keeps showing paper out even when tray full, medium",technical_support,medium,,printer
"Laptop OS won't boot after update, urgent cause meeting",technical_support,high,,laptop
"Monitor shows 'no signal' when connected via DisplayPort, medium",technical_support,medium,,monitor
"Keyboard USB not recognized by PC, low priority",technical_support,low,,keyboard
"Tablet won't charge with original cable, medium urgent",technical_support,medium,,tablet
"Software license portal times out during activation, urgent",technical_support,high,,software license
"Cables cause crosstalk in our audio system, medium",technical_support,medium,,cables
"Server rack fans making loud noise, urgent for data center",technical_support,high,,server rack
"Monitor color profile not loading after update, medium",technical_support,medium,,monitor
Order 80880 arrived wrong and I want return plus refund pls 80880,multiple_intents,,80880,
Need invoice for 90909 and status update for same 90909,multiple_intents,,90909,
"Router bricked and I also want to register as vendor, odd combo",multiple_intents,,,
Complaint about monitor + need sales rep for bulk buy,multiple_intents,,,
Need product docs for printer and also tech support for setup,multiple_intents,,,
I want to cancel order 99999 and get refund if it already shipped pls,multiple_intents,,99999,
"Double charged on 12123 and the item never arrived, order12123",multiple_intents,,12123,
We want pricing for 100 laptops and need vendor registration form,multiple_intents,,,
Complaint: software license not working + request refund order 14141,multiple_intents,,14141,
Help — my tablet 23232 wont boot and I also need invoice 23232,multiple_intents,,23232,
Out of scope: can you help me code a website?,out_of_scope,,,
Is there a student discount? not product support,out_of_scope,,,
I'd like to partner for joint marketing - where to apply?,out_of_scope,,,
Can you provide legal counsel on contracts? not your job,out_of_scope,,,
"Love your customer service, thanks team!",out_of_scope,,,
When is the next public holiday in your country? random question,out_of_scope,,,
My order 39393 is way late and I'm fed up. laptop order39393,delivery_issue,high,39393,laptop
"Router order 29292 delivered to wrong address, pls help",delivery_issue,high,29292,router
Printer 18181 missing ink cartridges on delivery,delivery_issue,medium,18181,printer
"Monitor order 17171 delayed at customs, need ETA",delivery_issue,medium,17171,monitor
"Keyboard 16161 not received despite confirmation, check pls",delivery_issue,high,16161,keyboard
"Tablet 15151 courier lost the package, need help ASAP",delivery_issue,high,15151,tablet
"Software license 14141 emailed wrong key, not working",delivery_issue,high,14141,software license
"Server rack 13131 partial delivery missing bolts, pls send",delivery_issue,medium,13131,server rack
"Cables order 12121 got wrong type, need correct ones",delivery_issue,medium,12121,cables
"Monitor 11111 marked delivered but not with us, urgent pls",delivery_issue,high,11111,monitor
SKU AB-1010 available? need 11 units,availability,,,keyboard
XZ0001 stock for 50 pcs?,availability,,,cables
PN-2000 printers availability 3 units,availability,,,printer
"LP-1 laptop stock for 2, medium",availability,,,laptop
TB-2 tablets available for 6 pls,availability,,,tablet
CB-2 cables 1000 available? low,availability,,,cables
SR-1 server rack in stock for 1 urgent,availability,,,server rack
KB-100 keyboards available for 250 pcs,availability,,,keyboard
SL-100 license stock for 300 seats? medium,availability,,,software license
M-1 monitor availability for 7 units,availability,,,monitor
Laptop keyboard fell apart after 2 days. so mad.,complaints,,,laptop
Printer software causes system crash. terrible product,complaints,,,printer
"Router support couldn't help and it still drops, not happy",complaints,,,router
"Monitor frame cracked on delivery, disappointed",complaints,,,monitor
"Keyboard stutters when typing, infuriating",complaints,,,keyboard
"Tablet lags terribly even after reset, unhappy",complaints,,,tablet
"License renewal charged wrong tier, upset",complaints,,,software license
"Cables failed EMI compliance tests, causing downtime",complaints,,,cables
"Server rack bolts stripped on assembly, poor quality",complaints,,,server rack
Printer repair bill higher than quoted — complaint,complaints,,,printer
Outstanding balance for 99901 is $300 please collect,credit_and_collections,,99901,
"Order 88888 shows credit hold, amount $0? pls review",credit_and_collections,,88888,
We need collections details for order 77701 amount 600,credit_and_collections,,77701,
Payment dispute for 66666 amount 49.99 opened,credit_and_collections,,66666,
Invoice mismatch for order 55555 amount 100 difference,credit_and_collections,,55555,
Charge posted to wrong customer for order 44444 amount 200,credit_and_collections,,44444,
"Refund not received for order 33333 amount 250, pls escalate",credit_and_collections,,33333,
Late fee applied to 22222 should be waived amount 15,credit_and_collections,,22222,
"Payment failed but invoice shows paid for 11111, check",credit_and_collections,,11111,
Statement request for order 10101 showing amount 1000,credit_and_collections,,10101,
"Hi team, I ordered a laptop two weeks ago (order 48291) and still havent recieved any tracking info. Where is it? I'm getting worried, pls reply asap.",delivery_issue,high,48291,laptop
"Hello! Do you have SKU AB-2234 in stock? Need 10 units for next week but not sure availability, thx.",availability,,,laptop
"This printer I bought is absolute rubbish, keeps jamming and making noises. Very disappointed.",complaints,,,printer
"We got a late payment notice for order 77512 but we already paid? Order 77512 — pls advise, amount shows 1200 on statement.",credit_and_collections,,77512,
"Hi, can I get an invoice for order 33901 for Feb 2026? Needed for our accounting, it's urgent.",invoice_request,high,33901,
"Pls change shipping address for order 55823 to 123 Main St. It's wrong rn, thanks.",order_modification_request,medium,55823,
Where's order 99440? I ordered a monitor and it said shipped yesterday but no update in the statuz page.,order_status,,99440,monitor
"How much for 5 keyboards? Need price quote, budget tight, pls.",pricing,low,,keyboard
"Need price + stock for SKU XZ9981, want 50 pcs, urgent delivery next month pls.",pricing_and_availability,high,,
Can you send product manual for the router model? Need installation guide v2.0 if available.,product_docs,,,router
"Looking for a sales rep for West Coast, we are 200 employees company, urgent contact pls.",sales_reps,high,,
"Hi, we'd like to register as vendor — company: SilverTech Solutions, we're an llc, region: EU.",vendor_registration,,,
"Order 66213 arrived damaged, want to return the tablet, cracked screen. Please arrange RMA.",return_request,,66213,tablet
"Refund pls for order 22109, amount $349.99 — never used product, wrong model sent.",refund_request,,22109,
"My new server rack keeps beeping and wont mount drives, firmware error? Need tech help asap.",technical_support,high,,server rack
"Hey, random question about holiday party — can you send catering options?",out_of_scope,,,
"I need to change my order 88765 — add extra cables, originally forgot them. Can you do it?",order_modification_request,medium,88765,
"My keyboard arrived missing keycaps, order 41002. Not happy here.",complaints,,,keyboard
Do you have monitor stock? SKU MN-4500 — need qty 3 for office asap.,availability,,,monitor
"Where's the invoice for order 12890? Need invoice for Jan 2026 for tax filing, pls send.",invoice_request,high,12890,
"I keep getting charged interest on order 90321, we dispute this — pls stop collections.",credit_and_collections,,90321,
"The router I installed keeps dropping wifi and firmware update wont finish, very annoying.",technical_support,medium,,router
"Hello, pricing for server rack please — need 2 units, budget approval next week.",pricing,low,,server rack
"Received wrong item for order 33120 — I ordered cables but got a keyboard, want refund.",refund_request,,33120,
Is SKU ZX-100 available? Need 100 pcs. pls confirm stock levels.,availability,,,cables
"Ticket: my printer is printing faded pages and lines, model unknown. It's unusable.",technical_support,high,,printer
"Hi, invoice needed for orders 44211 & 44212 for Q4 2025. If you can send asap that would be great.",multiple_intents,,44211,
"Wtf — order 55770 never arrived, tracking useless. This is urgent, we need the router.",delivery_issue,high,55770,router
pls can i amend billing on order 22009? wrong company name was entered.,order_modification_request,medium,22009,
Hey do you have a datasheet for that monitor? Spec sheet v1 would be great.,product_docs,,,monitor
"Account shows past due for order 77120 amount 5600, we need to settle but statement unclear.",credit_and_collections,,77120,
"My tablet screen is dead after 2 days, battery seems fine but wont boot. Very frustrated.",complaints,,,tablet
"Need price for software license for 25 users. Budget review soon, pls provide quote.",pricing,medium,,software license
"Can I register as vendor? Company: TechNova, we are manufacturer, region: APAC.",vendor_registration,,,
Order 99823 status pls? It was placed this morning for a keyboard and I havent seen confirmation.,order_status,,99823,keyboard
"I want to return order 12045 — tablet battery swollen, scary. Please advise RMA.",return_request,,12045,tablet
"Why is SKU AB-900 out of stock? Need 7 monitors next month, this is blocking our deployment.",pricing_and_availability,medium,,
"Your monitor docs are rubbish, missing calibration steps. Not helpful at all.",complaints,,,monitor
Can you give me a quote for 12 routers ASAP? Project starts soon.,pricing,high,,router
"I paid twice for order 44321, need refund for the duplicate charge, amount 799.50.",refund_request,,44321,
"Server rack delivery delayed again — order 77231, pls escalate, our deployment blocked.",delivery_issue,high,77231,server rack
"Do you have keyboards in black? SKU KB-11, need 30 pieces, asap pls.",availability,,,keyboard
"My cables arrived frayed and some pins bent, order 55460. This is unacceptable.",complaints,,,cables
"Need invoice for order 99001 for March 2026 quarter, accounting deadline soon.",invoice_request,high,99001,
Can I change qty on order 66002 from 5 to 8? order id 66002. Thanks.,order_modification_request,low,66002,
"My router is overheating after a week, LED lights go red. Pls help.",technical_support,medium,,router
"Hello, need pricing & availability for SKU QP-556, want 200 units for resell.",pricing_and_availability,low,,
I want product brochure for keyboard model KX-3 version 3.2 if u have it.,product_docs,,,keyboard
"We need a sales rep in EMEA — company size 50-100, could someone reach out pls?",sales_reps,medium,,
"Wanted to register vendor: BrightParts Inc, distributor, region: North America.",vendor_registration,,,
"Returned the printer but havent received confirmation for order 33455 return., pls update.",return_request,,33455,printer
"Refund request for order 22778 — amount 59.99, product was defective out of box.",refund_request,,22778,
"My software license key isn't working, activation error code 402. Need help asap.",technical_support,high,,software license
"Hi — just asking about office party decorations, is that something you do?",out_of_scope,,,
"Order 77190 missing parts, monitor stand screws not included. Need them fast.",delivery_issue,medium,77190,monitor
Can you tell me price per unit for SKU LM-300 for qty 15? Need it for quote.,pricing_and_availability,low,,
"Hello, my order 55600 says delivered but i didnt get it. Pls check asap it's a laptop.",delivery_issue,high,55600,laptop
"Need availability of tablet model TAB-22, qty 6 for a pilot program next month.",availability,,,tablet
"The monitor I bought has dead pixels and burnt colors, very upset about quality.",complaints,,,monitor
"We disputed invoice for order 88001 — amount 2400 charged incorrectly, pls advise.",credit_and_collections,,88001,
Can you send invoice for order 55421 for period Apr 2026? Need for bookkeeping.,invoice_request,low,55421,
"Pls change delivery date for 33999 to next Friday, address same. Thx!",order_modification_request,medium,33999,
Order 11123 status? I ordered cables yesterday and no updates on statuz page.,order_status,,11123,cables
What are the pricing tiers for buying 100 vs 500 keyboards? Need numbers for CFO.,pricing,low,,keyboard
"I need both pricing and availability for SKU PR-777, qty 20, deadline tomorrow pls.",pricing_and_availability,high,,
"Need user manual for server rack, assembly guide v1.1 if possible.",product_docs,,,server rack
"Can a sales rep call me about enterprise deals? Region: APAC, company size 1000+.",sales_reps,high,,
"We are a new vendor hoping to register: GreenCircuits, reseller, region: LATAM.",vendor_registration,,,
I want to return the router from order 44012 — not compatible with our ISP.,return_request,,44012,router
"Please refund order 66330, amount 199.99 — wrong configuration sent.",refund_request,,66330,
"My printer driver crashes on install, windows 10, error logs attached (cant attach here).",technical_support,medium,,printer
"Hey, do y'all sponsor local meetups? Just curious :)",out_of_scope,,,
"Order 92012 didnt arrive, couriers say delivered but its not here. Please investigate.",delivery_issue,high,92012,
"Looking to buy 8 monitors, is SKU MO-900 in stock? pls get back.",availability,,,monitor
"The new keyboard rattle is annoying and some keys double-press, bad quality control.",complaints,,,keyboard
"We have an outstanding balance for order 21011, unsure about charges, pls clarify amount 4500.",credit_and_collections,,21011,
"Need invoice for order 12100 for Jan-Feb 2026 combined, urgent for tax reporting.",invoice_request,high,12100,
Can I swap the product on order 44555 from monitor to laptop? Order was just placed.,order_modification_request,medium,44555,
"Order 55701 status? It was due last week, please tell delivery ETA.",order_status,,55701,
"Pricing for cables — need 500, what's price per meter? Project starts in 2 months.",pricing,low,,cables
"Need price and stock for SKU SV-12 quantity 3, can you confirm lead times?",pricing_and_availability,medium,,
Do you have installation manual for the server rack? version 2 pls.,product_docs,,,server rack
"Sales rep request for region: South America, we're 300 employees and expanding.",sales_reps,medium,,
"Vendor registration: Orbit Supplies, wholesaler, region: Canada. How do we sign up?",vendor_registration,,,
I want to return order 88222 keyboard — keys broken after 3 days.,return_request,,88222,keyboard
Refund please for order 11199 amount 29.99 — charged shipping twice.,refund_request,,11199,
"My laptop wifi adapter failed after update, can't connect to networks. Help pls.",technical_support,high,,laptop
This is off-topic: do you host webinars? Interested in attending.,out_of_scope,,,
Where tf is order 67890? shows out for delivery but nothing. Very frustrated.,delivery_issue,high,67890,
"Need to know if SKU KB-300 is on hand, qty 12 for a small office order.",availability,,,keyboard
"Printer ink smudges and prints light, ink quality is terrible. Not happy.",complaints,,,printer
"Account shows collection notice for order 10101 amount 1200, we need a payment plan.",credit_and_collections,,10101,
Could you send invoice for order 55555 covering March 2026? Need asap.,invoice_request,high,55555,
"I need to update PO number on order 77200, pls change it to PO-9988.",order_modification_request,low,77200,
Status on 33901? I bought a router and want ETA — ordered last Monday.,order_status,,33901,router
"What's the price for 40 cables? Need cost breakdown, procurement meeting tomorrow.",pricing,high,,cables
"Need price+availability for SKU RT-44 qty 7, project deadline soon.",pricing_and_availability,high,,
Where can I find the quick start guide for the tablet? version 1.0 pls.,product_docs,,,tablet
"Can a sales rep reach out for pricing on bulk monitors? Region: US, we are 800 employees.",sales_reps,medium,,
"Vendor reg: Nexus Parts, OEM, region: Europe. How long does approval take?",vendor_registration,,,
"Return request: order 90909 — cables incorrect length, need to send back.",return_request,,90909,cables
"Refund for order 40404, amount 1200 — product failed QA and we cant use it.",refund_request,,40404,
"My monitor flickers randomly and reboots my workstation, urgent fix pls.",technical_support,high,,monitor
Is this the right place to ask about catering orders? Not related to purchase.,out_of_scope,,,
"Order 20002 was marked delivered but missing items, specifically printer cartridges.",delivery_issue,medium,20002,printer
Are there 2TB SSDs in stock under SKU SS-200? Need 10 for a build.,availability,,,server rack
"Keyboard arrived with sticky keys, prob from manufacturing. Very annoyed.",complaints,,,keyboard
"We have a billing question about order 33312 and late fees charged, pls explain — amount 75.",credit_and_collections,,33312,
Can you send invoice for order 67880 covering Feb 2026? Needed today.,invoice_request,high,67880,
"Need to change delivery method for order 44500 from ground to express, order 44500.",order_modification_request,high,44500,
"Order 99009 status pls? Product was a software license for 5 seats, ordered last week.",order_status,,99009,software license
"Price for 250 cables? Need discount tiers and lead time, procurement ASAP.",pricing,high,,cables
"Pricing & availability needed for SKU LK-88 qty 60, planning a rollout next quarter.",pricing_and_availability,low,,
Where can I download the schematic for the router? Looking for hardware doc v3.,product_docs,,,router
"Sales rep pls — Europe region, company size 20, interested in demo and discounts.",sales_reps,medium,,
"Vendor registration request: PixelWorks, retailer, region: US. How to apply?",vendor_registration,,,
Want to return order 11777 monitor stand — incorrect model shipped.,return_request,,11777,monitor
"Refund for order 88812 amount 49.99, shipping never arrived and item lost.",refund_request,,88812,
"Laptop screen flickers after login, odd artifacts appear. Need tech support.",technical_support,medium,,laptop
Is this support for event bookings? Asking because I need venue recs.,out_of_scope,,,
"order 30303 — still no delivery, tracking says exception. Pls respond ASAP it's a monitor.",delivery_issue,high,30303,monitor
SKU ABX-44 available? Need 4 routers for branch office next month.,availability,,,router
"The printer driver you provided corruputed our system, wasted hours. Not acceptable.",complaints,,,printer
"We show overdue invoice for order 14001 amount 3200, want to settle but need remittance details.",credit_and_collections,,14001,
"Please email invoice for order 55500 for FY 2025, urgent for audit.",invoice_request,high,55500,
"Change shipping on order 60606 to expedited overnight, pls do this evening.",order_modification_request,high,60606,
Status check on 45454 — ordered cables and havent received confirmation email.,order_status,,45454,cables
"What's the price for 3 server racks? Need breakdown w/ shipping costs, thanks.",pricing,medium,,server rack
"Need price & availability for SKU TL-77 quantity 90, urgent deployment next week.",pricing_and_availability,high,,
"Looking for API doc for software license integration, version 2.5 please.",product_docs,,,software license
"Sales rep for APAC pls, company size is 60 and we want enterprise terms.",sales_reps,medium,,
"How do i sign up as vendor? Company: CoreTech, distributor, region: UK.",vendor_registration,,,
"Want to return order 52525 — cables not compatible with our gear, pls advise.",return_request,,52525,cables
"Refund for order 30330, amount 15.00 — ordered wrong length, pls process.",refund_request,,30330,
"Screen on the tablet goes black intermittently, software seems to crash. Need help.",technical_support,medium,,tablet
Are you doing charity donations? Asking about sponsoring local schools.,out_of_scope,,,
"My order 21212 shipments split and part hasn't arrived, its the monitor stand part missing.",delivery_issue,medium,21212,monitor
Availability for SKU PR-202? Need 30 printers for school rollout next semester.,availability,,,printer
"The router admin page is inaccessible and password reset not working, pretty mad now.",complaints,,,router
"We were charged twice on order 66777 amount 2500, please refund duplicate.",credit_and_collections,,66777,
Could you send invoice for order 88800 for Q2 2026? Tax filing pending.,invoice_request,high,88800,
"I need to update contact for order 49009 to new project manager, order 49009.",order_modification_request,low,49009,
"Order 70707 status? It's been in processing for 5 days, product was server rack.",order_status,,70707,server rack
Price for 1 laptop? Need outright purchase and leasing options too.,pricing,medium,,laptop
Need price + stock for SKU LK-999 qty 12 asap for demo units.,pricing_and_availability,high,,
"User guide for keyboard KBL-2 version 1.0 missing some shortcuts, plz send full doc.",product_docs,,,keyboard
"Can a sales rep reach out in North America? We're 60 ppl, need enterprise pricing.",sales_reps,medium,,
"Vendor registration enquiry: Silverline, manufacturer, region: Germany.",vendor_registration,,,
Return request: order 70770 monitor — wrong item size and wont fit rack.,return_request,,70770,monitor
"Refund for order 12121 amount 499.99 — device DOA, pls process quickly.",refund_request,,12121,
"Laptop battery drains super fast after update, need troubleshooting asap.",technical_support,high,,laptop
Not related: asking about office interior designers you recommend.,out_of_scope,,,
My order 14141 shows delivered but no package. Tracking lied. Please escalate.,delivery_issue,high,14141,
"Do you have tablet TAB-77 in stock? Need 2 for execs, shipment next week.",availability,,,tablet
"Monitor arrived with cracked bezel, order 19190. Really disappointed in packaging.",complaints,,,monitor
"We were billed incorrectly for order 23232, amount charged 980 but PO was 480, pls correct.",credit_and_collections,,23232,
"Invoice request for order 66700 covering May 2026, urgent for vendor payment.",invoice_request,high,66700,
I need to modify order 22334 — remove the software license and add a monitor instead.,order_modification_request,medium,22334,
Order 40000 status? It was shipped two days ago but no delivery ETA on tracking page.,order_status,,40000,
"Price quote for 6 routers, please include discount for education org — thanks.",pricing,low,,router
"Pricing & stock for SKU SV-999 qty 500, long lead time ok, need formal quote.",pricing_and_availability,low,,
"Need whitepaper for server rack safety standards v4, can you send it?",product_docs,,,server rack
"Sales rep request: region Midwest US, company size 45, want to discuss SLA terms.",sales_reps,medium,,
"Vendor registration: PrimeGear, supplier, region: Australia. What's required?",vendor_registration,,,
"Return order 31313 — printer not compatible with our OS, want returns label.",return_request,,31313,printer
"Refund needed for order 55656, amount 89.95, item never shipped and canceled previously.",refund_request,,55656,
"Router firmware update bricked the device, won't boot. Tech support pls asap.",technical_support,high,,router
"Is this support line for event catering? No purchase, just asking.",out_of_scope,,,
"Order 62626 missing items from box, specifically cables and screws, delivery issue.",delivery_issue,medium,62626,cables
"Availability check: SKU PR-404 printers, need 10, ship end of month.",availability,,,printer
"My monitor arrived with color banding, return? Very poor QC on this batch.",complaints,,,monitor
We got a collections notice for order 99900 but we've been disputing this. pls advise.,credit_and_collections,,99900,
"Need invoice for order 21221 for year end reporting, period FY 2025, asap.",invoice_request,high,21221,
"Change billing address on order 77007 to new company address, order 77007.",order_modification_request,low,77007,
Status on order 14100? It contained a software license and still not activated.,order_status,,14100,software license
"What's price for 20 tablets? Need per unit and bulk discounts, urgent procurement.",pricing,high,,tablet
Pricing & availability for SKU CB-12 qty 100 — need confirmed lead times this week.,pricing_and_availability,high,,
User manual for cables? Looking for wiring diagram v1.2 please.,product_docs,,,cables
"Sales rep contact for APAC region pls, we're a startup (30 ppl) and need reseller pricing.",sales_reps,medium,,
"Registering vendor: TechParts Ltd, wholesaler, region: Ireland. Pls advise next steps.",vendor_registration,,,
"Return request order 45400 — laptop has different spec than purchased, not acceptable.",return_request,,45400,laptop
"Refund for order 21212 amount 160.00 — item arrived used, not new as expected.",refund_request,,21212,
"Printer won't connect to server, spooler errors, urgent support please.",technical_support,high,,printer
Not a purchase question: do you offer internship programs? Asking for college students.,out_of_scope,,,
